,SOLUSDTM,SOLUSDTM,SOLUSDTM,SOLUSDTM,SOLUSDTM
,index_price,mark_price,best_bid,best_ask,funding_rate
datetime,,,,,
2025-11-16 18:57:45,135.569,135.571,135.5948,135.5958,
2025-11-16 18:57:46,135.596,135.587,135.596,135.597,
2025-11-16 18:57:47,135.607,135.598,135.596,135.597,
2025-11-16 18:57:48,,,135.5988,135.59980000000002,
2025-11-16 18:57:49,135.608,135.599,135.62709999999998,135.6281,
2025-11-16 18:57:50,135.619,135.621,135.61819999999997,135.6192,
2025-11-16 18:57:51,135.62,135.611,135.611,135.612,
2025-11-16 18:57:52,,,135.611,135.612,
2025-11-16 18:57:53,,,135.611,135.612,
2025-11-16 18:57:54,,,135.611,135.612,
2025-11-16 18:57:55,,,135.61399999999998,135.61499999999998,
2025-11-16 18:57:56,135.621,135.612,135.6089,135.60989999999998,
2025-11-16 18:57:57,135.619,135.61,135.5881,135.5891,
2025-11-16 18:57:58,135.6,135.591,135.591,135.592,
2025-11-16 18:57:59,,,135.591,135.592,
2025-11-16 18:58:00,135.598,135.589,135.591,135.592,2.6e-05
2025-11-16 18:58:01,135.595,135.592,135.5978,135.5988,
2025-11-16 18:58:02,135.608,135.599,135.6308,135.6318,
2025-11-16 18:58:03,135.64,135.632,135.6503,135.6522,
2025-11-16 18:58:04,135.67,135.662,135.663,135.664,
2025-11-16 18:58:05,135.671,135.664,135.6792,135.68019999999999,
2025-11-16 18:58:06,135.678,135.67,135.6818,135.68280000000001,
2025-11-16 18:58:07,135.68,135.681,135.686,135.687,
2025-11-16 18:58:08,,,135.673,135.674,
2025-11-16 18:58:09,,,135.66,135.661,
2025-11-16 18:58:10,135.67,135.672,135.79299999999998,135.79479999999998,
2025-11-16 18:58:11,135.819,135.818,135.7962,135.7972,
2025-11-16 18:58:12,135.805,135.797,135.793,135.794,
2025-11-16 18:58:13,135.793,135.785,135.79080000000002,135.79180000000002,
2025-11-16 18:58:14,135.792,135.793,135.758,135.759,
2025-11-16 18:58:15,135.771,135.773,135.758,135.759,
2025-11-16 18:58:16,,,135.758,135.759,
2025-11-16 18:58:17,135.773,135.775,135.7703,135.7713,
2025-11-16 18:58:18,135.772,135.774,135.76619999999997,135.7672,
2025-11-16 18:58:19,135.781,135.773,135.783,135.784,
2025-11-16 18:58:20,135.798,135.79,135.783,135.784,
2025-11-16 18:58:21,135.794,135.786,135.779,135.78,
2025-11-16 18:58:22,135.791,135.783,135.763,135.764,
2025-11-16 18:58:23,135.785,135.776,135.763,135.764,
2025-11-16 18:58:24,135.791,135.782,135.7661,135.7671,
2025-11-16 18:58:25,135.792,135.783,135.794,135.795,
2025-11-16 18:58:26,135.809,135.8,135.7645,135.7655,
2025-11-16 18:58:27,135.782,135.784,135.748,135.749,
2025-11-16 18:58:28,135.769,135.771,135.748,135.749,
2025-11-16 18:58:29,135.764,135.766,135.748,135.749,
2025-11-16 18:58:30,,,135.7753,135.77630000000002,
2025-11-16 18:58:31,135.787,135.778,135.77360000000002,135.77460000000002,
2025-11-16 18:58:32,135.79,135.787,135.749,135.75,
2025-11-16 18:58:33,135.763,135.754,135.749,135.75,
2025-11-16 18:58:34,135.76,135.751,135.749,135.75,
2025-11-16 18:58:35,135.764,135.755,135.7568,135.7578,
2025-11-16 18:58:36,135.774,135.765,135.7674,135.76839999999999,
2025-11-16 18:58:37,135.78,135.776,135.775,135.776,
2025-11-16 18:58:38,135.792,135.783,135.775,135.776,
2025-11-16 18:58:39,135.786,135.777,135.775,135.776,
2025-11-16 18:58:40,,,135.775,135.776,
2025-11-16 18:58:41,,,135.7946,135.7956,
2025-11-16 18:58:42,135.82,135.811,135.80159999999998,135.80259999999998,
2025-11-16 18:58:43,135.818,135.816,135.801,135.802,
2025-11-16 18:58:44,,,135.7996,135.80059999999997,
2025-11-16 18:58:45,135.81,135.801,135.807,135.808,
2025-11-16 18:58:46,135.812,135.803,135.807,135.808,
2025-11-16 18:58:47,135.809,135.8,135.8068,135.8078,
2025-11-16 18:58:48,135.81,135.807,135.805,135.806,
2025-11-16 18:58:49,135.808,135.805,135.805,135.806,
2025-11-16 18:58:50,,,135.805,135.806,
2025-11-16 18:58:51,,,135.79000000000002,135.791,
2025-11-16 18:58:52,135.811,135.802,135.7523,135.75330000000002,
2025-11-16 18:58:53,135.776,135.767,135.7626,135.7636,
2025-11-16 18:58:54,,,135.799,135.8,
2025-11-16 18:58:55,135.806,135.797,135.799,135.8,
2025-11-16 18:58:56,135.809,135.8,135.799,135.8,
2025-11-16 18:58:57,135.81,135.801,135.799,135.8,
2025-11-16 18:58:58,135.809,135.8,135.799,135.8,
2025-11-16 18:58:59,135.807,135.798,135.799,135.8,
2025-11-16 18:59:00,,,135.799,135.8,2.6e-05
2025-11-16 18:59:01,135.809,135.8,135.799,135.8,
2025-11-16 18:59:02,,,135.80599999999998,135.80700000000002,
2025-11-16 18:59:03,135.816,135.809,135.8307,135.8317,
2025-11-16 18:59:04,135.838,135.829,135.84,135.841,
2025-11-16 18:59:05,135.848,135.839,135.83200000000002,135.833,
2025-11-16 18:59:06,135.84,135.84,135.83,135.831,
2025-11-16 18:59:07,135.85,135.841,135.85160000000002,135.8526,
2025-11-16 18:59:08,135.861,135.852,135.854,135.855,
2025-11-16 18:59:09,,,135.854,135.855,
2025-11-16 18:59:10,135.863,135.854,135.85190000000003,135.8529,
2025-11-16 18:59:11,,,135.847,135.848,
2025-11-16 18:59:12,,,135.847,135.848,
2025-11-16 18:59:13,,,135.8449,135.8459,
2025-11-16 18:59:14,135.847,135.838,135.846,135.847,
2025-11-16 18:59:15,135.849,135.84,135.83480000000003,135.8358,
2025-11-16 18:59:16,135.852,135.843,135.84890000000001,135.8499,
2025-11-16 18:59:17,135.862,135.853,135.8389,135.8399,
2025-11-16 18:59:18,135.858,135.849,135.84,135.841,
2025-11-16 18:59:19,135.846,135.837,135.8782,135.8792,
2025-11-16 18:59:20,135.903,135.905,135.92,135.921,
2025-11-16 18:59:21,135.933,135.924,135.911,135.912,
2025-11-16 18:59:22,135.929,135.92,135.911,135.912,
2025-11-16 18:59:23,135.926,135.917,135.911,135.912,
2025-11-16 18:59:24,135.923,135.914,135.911,135.912,
2025-11-16 18:59:25,135.924,135.915,135.911,135.912,
2025-11-16 18:59:26,,,135.9059,135.9069,
2025-11-16 18:59:27,135.909,135.9,135.92,135.921,
2025-11-16 18:59:28,135.927,135.918,135.92,135.921,
2025-11-16 18:59:29,135.928,135.919,135.92,135.921,
2025-11-16 18:59:30,135.927,135.918,135.8957,135.8967,
2025-11-16 18:59:31,135.906,135.908,135.86,135.861,
2025-11-16 18:59:32,135.882,135.884,135.8672,135.86819999999997,
2025-11-16 18:59:33,135.883,135.885,135.872,135.873,
2025-11-16 18:59:34,,,135.872,135.873,
2025-11-16 18:59:35,135.889,135.88,135.872,135.873,
2025-11-16 18:59:36,135.885,135.876,135.872,135.873,
2025-11-16 18:59:37,135.889,135.88,135.8564,135.8574,
2025-11-16 18:59:38,135.894,135.884,135.7875,135.7885,
2025-11-16 18:59:39,135.804,135.806,135.7582,135.7592,
2025-11-16 18:59:40,135.778,135.768,135.755,135.756,
2025-11-16 18:59:41,135.773,135.763,135.759,135.76,
2025-11-16 18:59:42,135.772,135.762,135.775,135.776,
2025-11-16 18:59:43,135.788,135.778,135.775,135.776,
2025-11-16 18:59:44,135.789,135.779,135.77640000000002,135.7774,
2025-11-16 18:59:45,,,135.7876,135.7886,
2025-11-16 18:59:46,135.806,135.796,135.7819,135.7829,
2025-11-16 18:59:47,135.803,135.793,135.781,135.782,
2025-11-16 18:59:48,,,135.781,135.782,
2025-11-16 18:59:49,135.802,135.792,135.781,135.782,
2025-11-16 18:59:50,135.795,135.79,135.781,135.782,
2025-11-16 18:59:51,,,135.781,135.782,
2025-11-16 18:59:52,,,135.7904,135.7914,
2025-11-16 18:59:53,135.804,135.794,135.795,135.796,
2025-11-16 18:59:54,135.805,135.795,135.795,135.796,
2025-11-16 18:59:55,135.807,135.797,135.804,135.805,
2025-11-16 18:59:56,135.818,135.808,135.8134,135.8144,
2025-11-16 18:59:57,135.836,135.826,135.8268,135.8278,
2025-11-16 18:59:58,135.842,135.832,135.8325,135.83350000000002,
2025-11-16 18:59:59,135.842,135.836,135.831,135.832,
2025-11-16 19:00:00,,,135.8222,135.8246,2.6e-05
2025-11-16 19:00:01,135.843,135.833,135.8181,135.8191,
2025-11-16 19:00:02,135.838,135.828,135.819,135.82,
2025-11-16 19:00:03,135.842,135.832,135.764,135.765,
2025-11-16 19:00:04,135.776,135.776,135.7317,135.73270000000002,
2025-11-16 19:00:05,135.741,135.73,135.7398,135.74079999999998,
2025-11-16 19:00:06,135.762,135.751,135.75619999999998,135.75719999999998,
2025-11-16 19:00:07,135.778,135.767,135.792,135.793,
2025-11-16 19:00:08,135.796,135.786,135.8052,135.8062,
2025-11-16 19:00:09,135.818,135.808,135.8117,135.8127,
2025-11-16 19:00:10,135.824,135.823,135.8183,135.8193,
2025-11-16 19:00:11,135.839,135.829,135.832,135.833,
2025-11-16 19:00:12,135.842,135.837,135.8627,135.86370000000002,
2025-11-16 19:00:13,135.889,135.879,135.8655,135.8665,
2025-11-16 19:00:14,135.875,135.865,135.849,135.85,
2025-11-16 19:00:15,135.865,135.861,135.833,135.834,
2025-11-16 19:00:16,135.855,135.857,135.83,135.831,
2025-11-16 19:00:17,135.852,135.854,135.8668,135.8678,
2025-11-16 19:00:18,135.873,135.867,135.9096,135.9106,
2025-11-16 19:00:19,135.916,135.918,135.9472,135.94819999999999,
2025-11-16 19:00:20,135.956,135.958,135.9558,135.95680000000002,
2025-11-16 19:00:21,135.959,135.96,135.918,135.919,
2025-11-16 19:00:22,135.932,135.934,135.91,135.911,
2025-11-16 19:00:23,135.928,135.918,135.9399,135.9409,
2025-11-16 19:00:24,135.969,135.969,135.9616,135.9626,
2025-11-16 19:00:25,135.962,135.964,135.976,135.977,
2025-11-16 19:00:26,135.994,135.996,135.96480000000003,135.9658,
2025-11-16 19:00:27,135.98,135.982,135.9403,135.9413,
2025-11-16 19:00:28,135.964,135.966,135.9145,135.9155,
2025-11-16 19:00:29,135.922,135.924,135.91,135.911,
2025-11-16 19:00:30,135.921,135.923,135.91,135.911,
2025-11-16 19:00:31,135.924,135.926,135.91,135.911,
2025-11-16 19:00:32,135.928,135.93,135.91,135.911,
2025-11-16 19:00:33,135.929,135.931,135.9511,135.9521,
2025-11-16 19:00:34,135.956,135.958,135.996,135.997,
2025-11-16 19:00:35,136.014,136.014,136.037,136.038,
2025-11-16 19:00:36,136.052,136.042,136.0378,136.03879999999998,
2025-11-16 19:00:37,136.062,136.052,136.05599999999998,136.057,
2025-11-16 19:00:38,136.065,136.055,136.06,136.06099999999998,
2025-11-16 19:00:39,136.067,136.057,136.047,136.048,
2025-11-16 19:00:40,136.059,136.061,136.0365,136.0375,
2025-11-16 19:00:41,136.05,136.047,136.026,136.027,
2025-11-16 19:00:42,136.037,136.039,136.01839999999999,136.0194,
2025-11-16 19:00:43,136.013,136.003,136.0272,136.02820000000003,
2025-11-16 19:00:44,136.036,136.037,136.023,136.024,
2025-11-16 19:00:45,136.03,136.032,136.023,136.024,
2025-11-16 19:00:46,136.033,136.035,136.02429999999998,136.0253,
2025-11-16 19:00:47,136.031,136.024,136.036,136.037,
2025-11-16 19:00:48,136.043,136.037,136.0591,136.06009999999998,
2025-11-16 19:00:49,136.064,136.054,136.05749999999998,136.0585,
2025-11-16 19:00:50,136.082,136.072,136.07379999999998,136.0748,
2025-11-16 19:00:51,136.095,136.085,136.0725,136.0735,
2025-11-16 19:00:52,136.091,136.081,136.075,136.076,
2025-11-16 19:00:53,136.104,136.094,136.0952,136.0962,
2025-11-16 19:00:54,136.109,136.103,136.07350000000002,136.0745,
2025-11-16 19:00:55,136.091,136.093,136.0574,136.0584,
2025-11-16 19:00:56,136.073,136.075,136.054,136.055,
2025-11-16 19:00:57,136.068,136.07,136.0924,136.09340000000003,
2025-11-16 19:00:58,136.134,136.123,136.10500000000002,136.10600000000002,
2025-11-16 19:00:59,136.109,136.111,136.1086,136.1096,
2025-11-16 19:01:00,136.12,136.121,136.105,136.106,2.7e-05
2025-11-16 19:01:01,136.109,136.1,136.1273,136.1283,
2025-11-16 19:01:02,136.135,136.125,136.15349999999998,136.1545,
2025-11-16 19:01:03,136.168,136.161,136.19819999999999,136.1994,
2025-11-16 19:01:04,136.222,136.212,136.2458,136.247,
2025-11-16 19:01:05,136.271,136.261,136.2515,136.2525,
2025-11-16 19:01:06,,,136.2809,136.28400000000002,
2025-11-16 19:01:07,136.281,136.283,136.33859999999999,136.3396,
2025-11-16 19:01:08,136.383,136.373,136.346,136.3481,
2025-11-16 19:01:09,136.356,136.358,136.3416,136.3426,
2025-11-16 19:01:10,136.352,136.354,136.3878,136.3888,
2025-11-16 19:01:11,136.409,136.399,136.401,136.402,
2025-11-16 19:01:12,136.421,136.411,136.4023,136.4033,
2025-11-16 19:01:13,136.422,136.412,136.3548,136.3578,
2025-11-16 19:01:14,136.378,136.368,136.36430000000001,136.3653,
2025-11-16 19:01:15,136.387,136.377,136.369,136.37,
2025-11-16 19:01:16,136.385,136.375,136.3568,136.3578,
2025-11-16 19:01:17,136.384,136.373,136.3123,136.3142,
2025-11-16 19:01:18,136.32,136.309,136.2466,136.2476,
2025-11-16 19:01:19,136.264,136.253,136.237,136.238,
2025-11-16 19:01:20,136.262,136.251,136.237,136.238,
2025-11-16 19:01:21,136.26,136.249,136.2101,136.21110000000002,
2025-11-16 19:01:22,136.226,136.215,136.16289999999998,136.16389999999998,
2025-11-16 19:01:23,136.174,136.176,136.15449999999998,136.1586,
2025-11-16 19:01:24,136.173,136.162,136.2029,136.2039,
2025-11-16 19:01:25,136.216,136.211,136.1954,136.19639999999998,
2025-11-16 19:01:26,136.223,136.212,136.2054,136.2064,
2025-11-16 19:01:27,136.217,136.206,136.2028,136.2038,
2025-11-16 19:01:28,136.222,136.211,136.223,136.224,
2025-11-16 19:01:29,136.238,136.23,136.216,136.217,
2025-11-16 19:01:30,136.226,136.215,136.244,136.245,
2025-11-16 19:01:31,136.248,136.237,136.2372,136.2382,
2025-11-16 19:01:32,136.247,136.238,136.2518,136.2528,
2025-11-16 19:01:33,136.263,136.252,136.2488,136.2498,
2025-11-16 19:01:34,,,136.1911,136.1921,
2025-11-16 19:01:35,136.2,136.198,136.1874,136.1884,
2025-11-16 19:01:36,136.202,136.204,136.21790000000001,136.21890000000002,
2025-11-16 19:01:37,136.222,136.217,136.22840000000002,136.2294,
2025-11-16 19:01:38,136.24,136.235,136.227,136.228,
2025-11-16 19:01:39,,,136.268,136.269,
2025-11-16 19:01:40,136.282,136.271,136.257,136.258,
2025-11-16 19:01:41,136.274,136.263,136.2194,136.22039999999998,
2025-11-16 19:01:42,136.229,136.225,136.20170000000002,136.2027,
2025-11-16 19:01:43,136.214,136.205,136.1755,136.1765,
2025-11-16 19:01:44,136.194,136.196,136.17770000000002,136.1787,
2025-11-16 19:01:45,136.192,136.187,136.2055,136.20649999999998,
2025-11-16 19:01:46,136.218,136.207,136.205,136.206,
2025-11-16 19:01:47,136.215,136.205,136.1936,136.19459999999998,
2025-11-16 19:01:48,,,136.1595,136.1605,
2025-11-16 19:01:49,136.179,136.168,136.16559999999998,136.1666,
2025-11-16 19:01:50,136.182,136.179,136.1694,136.17040000000003,
2025-11-16 19:01:51,,,136.16140000000001,136.1624,
2025-11-16 19:01:52,136.181,136.181,136.1483,136.14929999999998,
2025-11-16 19:01:53,136.151,136.153,136.1438,136.14479999999998,
2025-11-16 19:01:54,136.15,136.143,136.1781,136.1791,
2025-11-16 19:01:55,136.184,136.186,136.15659999999997,136.1576,
2025-11-16 19:01:56,136.178,136.18,136.153,136.154,
2025-11-16 19:01:57,136.174,136.176,136.1594,136.1604,
2025-11-16 19:01:58,136.174,136.167,136.148,136.149,
2025-11-16 19:01:59,136.167,136.155,136.1209,136.1243,
2025-11-16 19:02:00,136.134,136.122,136.08499999999998,136.08599999999998,2.6e-05
2025-11-16 19:02:01,136.107,136.109,136.0452,136.0462,
2025-11-16 19:02:02,136.063,136.065,136.0638,136.0648,
2025-11-16 19:02:03,136.071,136.066,136.0562,136.05720000000002,
2025-11-16 19:02:04,136.07,136.071,136.0479,136.0489,
2025-11-16 19:02:05,136.051,136.053,136.0191,136.0201,
2025-11-16 19:02:06,136.018,136.008,136.0208,136.0218,
2025-11-16 19:02:07,136.033,136.021,136.025,136.026,
2025-11-16 19:02:08,136.032,136.034,136.04479999999998,136.0458,
2025-11-16 19:02:09,136.052,136.047,136.037,136.038,
2025-11-16 19:02:10,136.049,136.038,135.994,135.995,
2025-11-16 19:02:11,136.014,136.002,135.92239999999998,135.9234,
2025-11-16 19:02:12,135.952,135.954,135.9124,135.9134,
2025-11-16 19:02:13,135.946,135.934,135.913,135.914,
2025-11-16 19:02:14,135.928,135.916,135.9,135.901,
2025-11-16 19:02:15,135.926,135.914,135.9095,135.9105,
2025-11-16 19:02:16,135.925,135.913,135.8807,135.8817,
2025-11-16 19:02:17,135.892,135.879,135.8239,135.8249,
2025-11-16 19:02:18,135.836,135.838,135.8395,135.8405,
2025-11-16 19:02:19,135.856,135.844,135.869,135.87,
2025-11-16 19:02:20,135.875,135.863,135.869,135.87,
2025-11-16 19:02:21,135.877,135.865,135.862,135.863,
2025-11-16 19:02:22,135.873,135.861,135.8844,135.8854,
2025-11-16 19:02:23,135.88,135.868,135.8905,135.8915,
2025-11-16 19:02:24,135.9,135.888,135.89010000000002,135.8911,
2025-11-16 19:02:25,135.904,135.892,135.8672,135.8682,
2025-11-16 19:02:26,135.866,135.868,135.8929,135.8939,
2025-11-16 19:02:27,135.902,135.89,135.88809999999998,135.88909999999998,
2025-11-16 19:02:28,135.903,135.898,135.88240000000002,135.8834,
2025-11-16 19:02:29,135.903,135.891,135.882,135.883,
2025-11-16 19:02:30,135.902,135.89,135.882,135.883,
2025-11-16 19:02:31,135.897,135.885,135.882,135.883,
2025-11-16 19:02:32,135.9,135.888,135.91799999999998,135.919,
2025-11-16 19:02:33,135.939,135.927,135.9392,135.9402,
2025-11-16 19:02:34,135.95,135.938,135.941,135.942,
2025-11-16 19:02:35,135.947,135.935,135.941,135.942,
2025-11-16 19:02:36,135.952,135.94,135.941,135.942,
2025-11-16 19:02:37,,,135.941,135.942,
2025-11-16 19:02:38,135.951,135.939,135.941,135.942,
2025-11-16 19:02:39,135.948,135.936,135.941,135.942,
2025-11-16 19:02:40,135.947,135.935,135.9404,135.9414,
2025-11-16 19:02:41,135.946,135.941,135.94,135.941,
2025-11-16 19:02:42,,,135.9555,135.9565,
2025-11-16 19:02:43,135.956,135.958,136.00089999999997,136.0019,
2025-11-16 19:02:44,136.015,136.003,135.9818,135.9828,
2025-11-16 19:02:45,135.99,135.992,135.979,135.98,
2025-11-16 19:02:46,135.979,135.981,135.979,135.98,
2025-11-16 19:02:47,135.985,135.987,135.979,135.98,
2025-11-16 19:02:48,135.987,135.989,135.979,135.98,
2025-11-16 19:02:49,,,135.979,135.98,
2025-11-16 19:02:50,,,135.979,135.98,
2025-11-16 19:02:51,135.986,135.979,135.90879999999999,135.9098,
2025-11-16 19:02:52,135.921,135.91,135.90800000000002,135.909,
2025-11-16 19:02:53,135.912,135.901,135.907,135.908,
2025-11-16 19:02:54,,,135.88780000000003,135.8888,
2025-11-16 19:02:55,135.903,135.891,135.846,135.847,
2025-11-16 19:02:56,135.871,135.859,135.8409,135.8419,
2025-11-16 19:02:57,135.854,135.856,135.8404,135.8414,
2025-11-16 19:02:58,135.857,135.845,135.839,135.84,
2025-11-16 19:02:59,135.856,135.844,135.839,135.84,
2025-11-16 19:03:00,135.856,135.845,135.868,135.869,2.8e-05
2025-11-16 19:03:01,135.86,135.849,135.885,135.886,
2025-11-16 19:03:02,135.9,135.889,135.885,135.886,
2025-11-16 19:03:03,135.892,135.894,136.0144,136.0183,
2025-11-16 19:03:04,136.037,136.027,136.0191,136.0201,
2025-11-16 19:03:05,136.039,136.028,135.978,135.97899999999998,
2025-11-16 19:03:06,135.992,135.994,135.977,135.978,
2025-11-16 19:03:07,135.985,135.987,135.977,135.978,
2025-11-16 19:03:08,135.987,135.989,135.9871,135.98809999999997,
2025-11-16 19:03:09,,,136.0126,136.0136,
2025-11-16 19:03:10,136.027,136.016,136.0269,136.0279,
2025-11-16 19:03:11,136.031,136.02,136.029,136.03,
2025-11-16 19:03:12,136.029,136.03,136.03050000000002,136.0315,
2025-11-16 19:03:13,,,136.0586,136.0596,
2025-11-16 19:03:14,136.07,136.071,136.093,136.094,
2025-11-16 19:03:15,136.099,136.089,136.10739999999998,136.1084,
2025-11-16 19:03:16,136.104,136.094,136.111,136.112,
2025-11-16 19:03:17,136.123,136.113,136.111,136.112,
2025-11-16 19:03:18,136.121,136.111,136.1068,136.1078,
2025-11-16 19:03:19,136.104,136.094,136.0577,136.0587,
2025-11-16 19:03:20,136.061,136.059,136.048,136.049,
2025-11-16 19:03:21,,,136.0795,136.0815,
2025-11-16 19:03:22,136.107,136.097,136.1139,136.1149,
2025-11-16 19:03:23,136.112,136.102,136.1338,136.13479999999998,
2025-11-16 19:03:24,136.141,136.131,136.1372,136.1382,
2025-11-16 19:03:25,136.135,136.125,136.1225,136.1235,
2025-11-16 19:03:26,136.134,136.124,136.1055,136.1065,
2025-11-16 19:03:27,136.11,136.112,136.098,136.099,
2025-11-16 19:03:28,,,136.098,136.099,
2025-11-16 19:03:29,,,136.0962,136.0972,
2025-11-16 19:03:30,136.103,136.098,136.0962,136.0972,
2025-11-16 19:03:31,,,136.098,136.099,
2025-11-16 19:03:32,136.115,136.105,136.098,136.099,
2025-11-16 19:03:33,136.113,136.103,136.1223,136.1233,
2025-11-16 19:03:34,136.124,136.114,136.1286,136.1296,
2025-11-16 19:03:35,136.126,136.116,136.137,136.138,
2025-11-16 19:03:36,136.149,136.139,136.137,136.138,
2025-11-16 19:03:37,136.142,136.132,136.1335,136.1345,
2025-11-16 19:03:38,136.138,136.137,136.1356,136.1366,
2025-11-16 19:03:39,136.144,136.134,136.137,136.138,
2025-11-16 19:03:40,,,136.137,136.138,
2025-11-16 19:03:41,136.145,136.135,136.1418,136.14280000000002,
2025-11-16 19:03:42,136.145,136.147,136.1455,136.1465,
2025-11-16 19:03:43,136.147,136.149,136.138,136.139,
2025-11-16 19:03:44,136.148,136.15,136.138,136.139,
2025-11-16 19:03:45,136.146,136.148,136.138,136.139,
2025-11-16 19:03:46,,,136.138,136.139,
2025-11-16 19:03:47,136.145,136.147,136.138,136.139,
2025-11-16 19:03:48,136.146,136.148,136.138,136.139,
2025-11-16 19:03:49,136.147,136.149,136.138,136.139,
2025-11-16 19:03:50,136.156,136.158,136.16649999999998,136.1675,
2025-11-16 19:03:51,136.178,136.18,136.21290000000002,136.2139,
2025-11-16 19:03:52,136.206,136.197,136.21620000000001,136.2172,
2025-11-16 19:03:53,136.226,136.227,136.1814,136.1824,
2025-11-16 19:03:54,136.19,136.192,136.167,136.168,
2025-11-16 19:03:55,136.172,136.174,136.17350000000002,136.17450000000002,
2025-11-16 19:03:56,136.178,136.18,136.18,136.181,
2025-11-16 19:03:57,,,136.1783,136.17950000000002,
2025-11-16 19:03:58,136.184,136.174,136.16,136.161,
